,event_id,division,round,team1,team2,score1,score2,match_link
113,5978,Division 3 X-Ball™,Prelims,Raw Material,Piratas Panama PTY,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=126
114,5978,Division 3 X-Ball™,Prelims,Blastcamp Revolution,Piratas Panama PTY,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=128
115,5978,Division 3 X-Ball™,Prelims,Piratas Panama PTY,Denver Kaos,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=333
116,5978,Division 3 X-Ball™,Prelims,Richmond Rage,Ugly Ducklings,5,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=74
117,5978,Division 3 X-Ball™,Prelims,Ugly Ducklings,NRG Elite Alpha,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=72
118,5978,Division 3 X-Ball™,Prelims,NRG Elite Alpha,Landslyde 2,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=278
119,5978,Division 3 X-Ball™,Prelims,Blackwater ,Landslyde 2,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=73
120,5978,Division 3 X-Ball™,Prelims,Landslyde 2,Richmond Rage,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=71
121,5978,Division 3 X-Ball™,Prelims,LVPP ICEMEN,NWA Plumlife,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=120
122,5978,Division 3 X-Ball™,Prelims,NWA Plumlife,HBIHow Big Is Paintball,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=325
123,5978,Division 3 X-Ball™,Prelims,Noobies,NWA Plumlife,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=122
124,5978,Division 3 X-Ball™,Prelims,NCI Black,HBIHow Big Is Paintball,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=121
125,5978,Division 3 X-Ball™,Prelims,Nor Cal Kings,stockholm ignition 2,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=82
126,5978,Division 3 X-Ball™,Prelims,SA Notorious FSU ,stockholm ignition 2,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=289
127,5978,Division 3 X-Ball™,Prelims,Tampa Bay Revolution,stockholm ignition 2,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=84
128,5978,Division 3 X-Ball™,Prelims,stockholm ignition 2,Killzone Army,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=287
129,5978,Division 3 X-Ball™,Prelims,STRUGGLE D3,Texas PhalanX Gray,5,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=66
130,5978,Division 3 X-Ball™,Prelims,Royal Flush,New England Outlawz,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=67
131,5978,Division 3 X-Ball™,Prelims,New England Outlawz,Texas PhalanX Gray,5,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=69
132,5978,Division 3 X-Ball™,Prelims,TNB,STRUGGLE D3,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=68
133,5978,Division 3 X-Ball™,Prelims,Texas PhalanX Gray,Royal Flush,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=275
134,5978,Division 3 X-Ball™,Prelims,Tsunami,Royal City Seadogs II,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=136
135,5978,Division 3 X-Ball™,Prelims,Team Bro Army - Elite,Titans,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=137
136,5978,Division 3 X-Ball™,Prelims,Royal City Seadogs II,Team Bro Army - Elite,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=139
137,5978,Division 3 X-Ball™,Prelims,Garden State Goats,Titans,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=135
138,5978,Division 3 X-Ball™,Prelims,Padres,CT Redemption,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=105
139,5978,Division 3 X-Ball™,Prelims,Cleveland Imperial,CT Redemption,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=107
140,5978,Division 3 X-Ball™,Prelims,Venecos International - 507 Paintball League,Cleveland Imperial,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=104
141,5978,Division 3 X-Ball™,Prelims,CT Redemption,Venecos International - 507 Paintball League,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=309
142,5978,Division 3 X-Ball™,Prelims,JUNGLE CATS,Veteran Militia Bravo,5,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=95
143,5978,Division 3 X-Ball™,Prelims,Katana Nami,Veteran Militia Bravo,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=93
144,5978,Division 3 X-Ball™,Prelims,Miami Vice,Kinetic STRIKE ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=94
145,5978,Division 3 X-Ball™,Prelims,Veteran Militia Bravo,Kinetic STRIKE ,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=298
146,5978,Division 3 X-Ball™,Prelims,TOG,West Coast Knievels,2,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=130
147,5978,Division 3 X-Ball™,Prelims,West Coast Knievels,POSTAL,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=132
148,5978,Division 3 X-Ball™,Prelims,Scumdogs,Phenomenon,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=131
149,5978,Division 3 X-Ball™,Prelims,Phenomenon,POSTAL,5,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=338
150,5978,Division 3 X-Ball™,Prelims,CO Blitz,Weston Legacy,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=56
151,5978,Division 3 X-Ball™,Prelims,Fayetteville Dirtbags,Weston Legacy,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=58
152,5978,Division 3 X-Ball™,Prelims,Weston Legacy,Fort Drum Demons,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=261
153,5978,Division 3 X-Ball™,Prelims,Fort Drum Demons,CO Blitz,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=59
154,5978,Division 3 X-Ball™,Top 24/32,Padres,CCs Fusion ,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1500
155,5978,Division 3 X-Ball™,Top 24/32,Killers,Royal Flush,2,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1501
156,5978,Division 3 X-Ball™,Top 24/32,Tsunami,Team Bro Army - Elite,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1502
157,5978,Division 3 X-Ball™,Top 24/32,Royal City Seadogs II,LVPP ICEMEN,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1503
158,5978,Division 3 X-Ball™,Top 24/32,JUNGLE CATS,NWA Plumlife,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1511
159,5978,Division 3 X-Ball™,Top 24/32,Gulf Coast Hurricanes,Blastcamp Revolution,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1510
160,5978,Division 3 X-Ball™,Top 24/32,VINTAGE,Miami Vice,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1509
161,5978,Division 3 X-Ball™,Top 24/32,TOG,Cleveland Imperial,6,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1508
162,5978,Division 3 X-Ball™,Top 24/32,Palm Beach Venom,Baltimore Revo II,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1512
163,5978,Division 3 X-Ball™,Top 24/32,West Coast Knievels,Ugly Ducklings,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1513
164,5978,Division 3 X-Ball™,Top 24/32,Nor Cal Kings,Seattle Ninjas,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1514
165,5978,Division 3 X-Ball™,Top 24/32,CO Blitz,Richmond Rage,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1515
166,5978,Division 3 X-Ball™,Top 24/32,Katana Nami,Scumdogs,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1507
167,5978,Division 3 X-Ball™,Top 24/32,Raw Material,Fayetteville Dirtbags,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1506
168,5978,Division 3 X-Ball™,Top 24/32,STRUGGLE D3,Tampa Bay Revolution,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1505
169,5978,Division 3 X-Ball™,Top 24/32,SA Notorious FSU ,OBR,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=1504
170,5978,Division 3 X-Ball™,Ocho-Finals,Padres,SA Notorious FSU ,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1500
171,5978,Division 3 X-Ball™,Ocho-Finals,Killers,STRUGGLE D3,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1501
172,5978,Division 3 X-Ball™,Ocho-Finals,Raw Material,Tsunami,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1502
173,5978,Division 3 X-Ball™,Ocho-Finals,Katana Nami,Royal City Seadogs II,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1503
174,5978,Division 3 X-Ball™,Ocho-Finals,JUNGLE CATS,CO Blitz,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1507
175,5978,Division 3 X-Ball™,Ocho-Finals,Gulf Coast Hurricanes,Nor Cal Kings,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1506
176,5978,Division 3 X-Ball™,Ocho-Finals,VINTAGE,West Coast Knievels,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1505
177,5978,Division 3 X-Ball™,Ocho-Finals,TOG,Palm Beach Venom,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=1504
178,5978,Division 3 X-Ball™,Quarter-Finals,TOG,Padres,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=1500
179,5978,Division 3 X-Ball™,Quarter-Finals,Killers,VINTAGE,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=1501
180,5978,Division 3 X-Ball™,Quarter-Finals,Raw Material,Gulf Coast Hurricanes,2,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=1502
181,5978,Division 3 X-Ball™,Quarter-Finals,JUNGLE CATS,Katana Nami,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=1503
182,5978,Division 3 X-Ball™,Semi-Finals,Raw Material,Killers,1,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=4&GID=1501
183,5978,Division 3 X-Ball™,Semi-Finals,TOG,JUNGLE CATS,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=4&GID=1500
184,5978,Division 4 X-Ball™,Prelims,Carolina Crisis D4,LAX Playground Legends,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=140
185,5978,Division 4 X-Ball™,Prelims,Noobies ,Droogs Ultrabrutale,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=141
186,5978,Division 4 X-Ball™,Prelims,LAX Playground Legends,HVP Flashback ,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=142
187,5978,Division 4 X-Ball™,Prelims,PaintballFIT.com,Dirty Mike and the Boys,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=151
188,5978,Division 4 X-Ball™,Prelims,Nasty Purple,Brave,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=150
189,5978,Division 4 X-Ball™,Prelims,Brave,Dirty Mike and the Boys,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=153
190,5978,Division 4 X-Ball™,Prelims,Dirty Mike and the Boys,All Out,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=358
191,5978,Division 4 X-Ball™,Prelims,88 SQUAD,Sac DMG,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=199
192,5978,Division 4 X-Ball™,Prelims,NW Dogs Silver,Mile High Saints 2,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=195
193,5978,Division 4 X-Ball™,Prelims,Mile High Saints 2,Denver Kaos 1,5,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=198
194,5978,Division 4 X-Ball™,Prelims,Denver Kaos 1,Sac DMG,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=196
195,5978,Division 4 X-Ball™,Prelims,DeaD RaBBiTs,DuckSauce,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=156
196,5978,Division 4 X-Ball™,Prelims,Palm Beach Viper Kids,REVO 4,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=155
197,5978,Division 4 X-Ball™,Prelims,DuckSauce,Brick City Grey,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=159
198,5978,Division 4 X-Ball™,Prelims,Brick City Grey,REVO 4,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=361
199,5978,Division 4 X-Ball™,Prelims,Carolina Gridlock,REVO 3,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=176
200,5978,Division 4 X-Ball™,Prelims,REVO 3,PK Crew Panama - 507 Paintball League,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=382
201,5978,Division 4 X-Ball™,Prelims,Veteran Militia Charlie,Serious Business XPX,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=381
202,5978,Division 4 X-Ball™,Prelims,Serious Business XPX,PK Crew Panama - 507 Paintball League,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=175
203,5978,Division 4 X-Ball™,Prelims,PK Crew Panama - 507 Paintball League,Veteran Militia Charlie,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=177
204,5978,Division 4 X-Ball™,Prelims,DSO,PR_Crew ,5,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=167
205,5978,Division 4 X-Ball™,Prelims,Regulators,ARMAGEDON GUA ,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=166
206,5978,Division 4 X-Ball™,Prelims,PR_Crew ,Bay Area Bad Company ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=165
207,5978,Division 4 X-Ball™,Prelims,Bay Area Bad Company ,ARMAGEDON GUA ,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=168
208,5978,Division 4 X-Ball™,Prelims,NJ Bomb Squad ,Air Force Academy Falcons,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=201
209,5978,Division 4 X-Ball™,Prelims,Richmond Rage II,DETROIT DIRTY,6,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=200
210,5978,Division 4 X-Ball™,Prelims,Supremacy ,DETROIT DIRTY,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=406
211,5978,Division 4 X-Ball™,Prelims,Air Force Academy Falcons,Richmond Rage II,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=405
212,5978,Division 4 X-Ball™,Prelims,BRAWL,Aggression Paintball ,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=186
213,5978,Division 4 X-Ball™,Prelims,Boom 3.5,Royals,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=185
214,5978,Division 4 X-Ball™,Prelims,Aggression Paintball ,Royals,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=390
215,5978,Division 4 X-Ball™,Prelims,Royals,Toronto Chargers D4,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=187
216,5978,Division 4 X-Ball™,Prelims,SK Elite,STK,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=146
217,5978,Division 4 X-Ball™,Prelims,Plumlife,Salt city Syndicate ,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=147
218,5978,Division 4 X-Ball™,Prelims,Salt city Syndicate ,Boss Ballers,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=145
219,5978,Division 4 X-Ball™,Prelims,Boss Ballers,STK,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=148
220,5978,Division 4 X-Ball™,Prelims,Annapolis A-Team RBC,Augusta Desolators,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=191
221,5978,Division 4 X-Ball™,Prelims,Miami Lost Boys ,Veteran Militia Delta,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=192
222,5978,Division 4 X-Ball™,Prelims,Augusta Desolators,SA Notorious FSU Crew,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=193
223,5978,Division 4 X-Ball™,Prelims,Veteran Militia Delta,SA Notorious FSU Crew,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=190
224,5978,Division 4 X-Ball™,Prelims,TB Notorious,Nasty Gold,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=161
225,5978,Division 4 X-Ball™,Prelims,Florida Tropics,Veteran Militia Fox,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=162
226,5978,Division 4 X-Ball™,Prelims,Veteran Militia Fox,Mass Collision ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=160
227,5978,Division 4 X-Ball™,Prelims,Nasty Gold,Mass Collision ,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=369
228,5978,Division 4 X-Ball™,Prelims,Xtreme,DIRTY DOGS ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=180
229,5978,Division 4 X-Ball™,Prelims,DIRTY DOGS ,Boom Peru,5,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=183
230,5978,Division 4 X-Ball™,Prelims,Warpath,Boom Peru,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=181
231,5978,Division 4 X-Ball™,Prelims,Ninjinhas Brazil,Warpath,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=184
232,5978,Division 4 X-Ball™,Prelims,TCP Factory,Suricatos Team,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=171
233,5978,Division 4 X-Ball™,Prelims,Hawaiian Heat ,Zurikatas Silver,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=170
234,5978,Division 4 X-Ball™,Prelims,Zurikatas Silver,Papeletto Team,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=172
235,5978,Division 4 X-Ball™,Prelims,Papeletto Team,Suricatos Team,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=0&GID=378
236,5978,Division 4 X-Ball™,Top 24/32,Annapolis A-Team RBC,Richmond Rage II,6,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2000
237,5978,Division 4 X-Ball™,Top 24/32,DSO,Aggression Paintball ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2001
238,5978,Division 4 X-Ball™,Top 24/32,PaintballFIT.com,DIRTY DOGS ,2,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2002
239,5978,Division 4 X-Ball™,Top 24/32,Brave,SK Elite,3,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2003
240,5978,Division 4 X-Ball™,Top 24/32,NJ Bomb Squad ,LAX Playground Legends,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2011
241,5978,Division 4 X-Ball™,Top 24/32,BRAWL,Mile High Saints 2,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2010
242,5978,Division 4 X-Ball™,Top 24/32,Xtreme,Plumlife,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2009
243,5978,Division 4 X-Ball™,Top 24/32,DeaD RaBBiTs,Augusta Desolators,2,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2008
244,5978,Division 4 X-Ball™,Top 24/32,Miami Lost Boys ,Carolina Gridlock,5,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2012
245,5978,Division 4 X-Ball™,Top 24/32,REVO 3,Carolina Crisis D4,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2013
246,5978,Division 4 X-Ball™,Top 24/32,TCP Factory,DuckSauce,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2014
247,5978,Division 4 X-Ball™,Top 24/32,Palm Beach Viper Kids,Hawaiian Heat ,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2015
248,5978,Division 4 X-Ball™,Top 24/32,TB Notorious,NW Dogs Silver,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2007
249,5978,Division 4 X-Ball™,Top 24/32,Regulators,Noobies ,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2006
250,5978,Division 4 X-Ball™,Top 24/32,Florida Tropics,Boom 3.5,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2005
251,5978,Division 4 X-Ball™,Top 24/32,Nasty Purple,88 SQUAD,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=1&GID=2004
252,5978,Division 4 X-Ball™,Ocho-Finals,Nasty Purple,Annapolis A-Team RBC,5,4,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2000
253,5978,Division 4 X-Ball™,Ocho-Finals,DSO,Florida Tropics,5,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2001
254,5978,Division 4 X-Ball™,Ocho-Finals,PaintballFIT.com,Regulators,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2002
255,5978,Division 4 X-Ball™,Ocho-Finals,TB Notorious,Brave,4,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2003
256,5978,Division 4 X-Ball™,Ocho-Finals,NJ Bomb Squad ,Palm Beach Viper Kids,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2007
257,5978,Division 4 X-Ball™,Ocho-Finals,BRAWL,TCP Factory,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2006
258,5978,Division 4 X-Ball™,Ocho-Finals,Xtreme,REVO 3,5,3,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2005
259,5978,Division 4 X-Ball™,Ocho-Finals,Miami Lost Boys ,DeaD RaBBiTs,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=2&GID=2004
260,5978,Division 4 X-Ball™,Quarter-Finals,Miami Lost Boys ,Nasty Purple,3,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=2000
261,5978,Division 4 X-Ball™,Quarter-Finals,DSO,Xtreme,4,1,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=2001
262,5978,Division 4 X-Ball™,Quarter-Finals,BRAWL,PaintballFIT.com,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=2002
263,5978,Division 4 X-Ball™,Quarter-Finals,TB Notorious,NJ Bomb Squad ,4,2,/cgi-bin/showgame.cgi?EID=5978&size=255&round=3&GID=2003
264,5978,Division 4 X-Ball™,Semi-Finals,DSO,BRAWL,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=4&GID=2001
265,5978,Division 4 X-Ball™,Semi-Finals,TB Notorious,Miami Lost Boys ,4,0,/cgi-bin/showgame.cgi?EID=5978&size=255&round=4&GID=2000
266,5978,NAC Division 3 X-Ball™,Prelims,New England Express NAC,Gulf Coast Hurricanes NAC,4,2,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16000
267,5978,NAC Division 3 X-Ball™,Prelims,LVPP Icemen NAC,TNB NAC,4,0,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16004
268,5978,NAC Division 3 X-Ball™,Prelims,Phenomenon NAC,Challengers Hype NAC,5,1,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16001
269,5978,NAC Division 3 X-Ball™,Semi-Finals,Phenomenon NAC,New England Express NAC,4,0,/cgi-bin/showgame.cgi?EID=5978&size=254&round=4&GID=4000
270,5978,NAC Division 4 X-Ball™,Prelims,DSO NAC,Boass Ballers NAC,4,2,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16002
271,5978,NAC Division 4 X-Ball™,Prelims,Dead Rabbits NAC,Aggression Paintball NAC,3,2,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16005
272,5978,NAC Division 4 X-Ball™,Prelims,Plumlife NAC,Extreme NAC,5,4,/cgi-bin/showgame.cgi?EID=5978&size=254&round=0&GID=16003
273,5978,NAC Division 4 X-Ball™,Semi-Finals,Dead Rabbits NAC,Plumlife NAC,3,1,/cgi-bin/showgame.cgi?EID=5978&size=254&round=4&GID=4500
0,5976,Pro X-Ball™,Prelims,Los Angeles Ironmen,Edmonton Impact,5,4,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=7
1,5976,Pro X-Ball™,Prelims,Edmonton Impact,Boom,6,1,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=9
2,5976,Pro X-Ball™,Prelims,Seattle Uprising,Boom,5,3,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=15
3,5976,Pro X-Ball™,Prelims,Tampa Bay Damage,Los Angeles Ironmen,4,2,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=19
4,5976,Pro X-Ball™,Prelims,Houston Heat,Scottsdale Elevation,6,0,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=6
5,5976,Pro X-Ball™,Prelims,New York Xtreme,Chicago Aftershock,5,4,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=14
6,5976,Pro X-Ball™,Prelims,San Antonio X-Factor,Scottsdale Elevation,7,2,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=18
7,5976,Pro X-Ball™,Prelims,Chicago Aftershock,Scottsdale Elevation,5,4,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=38
8,5976,Pro X-Ball™,Prelims,Moscow Red Legion,Los Angeles Infamous,7,5,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=0
9,5976,Pro X-Ball™,Prelims,San Diego Dynasty,Los Angeles Infamous,7,4,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=2
10,5976,Pro X-Ball™,Prelims,Seattle Thunder,P.C. Katana,5,1,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=10
11,5976,Pro X-Ball™,Prelims,Los Angeles Infamous,P.C. Katana,6,0,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=31
12,5976,Pro X-Ball™,Prelims,Baltimore Revo,Sacramento DMG,7,4,/cgi-bin/showgame.cgi?EID=5976&size=255&round=0&GID=1
